ID,Title,Geek_Rating,Avg_Rating,Num_of_Voters,BGP_Price,Price,Year,Complexity,Min_Players,Max_Players,Min_Time,Max_Time,Min_Age,Type1,Type2
165722,KLASK,7.261,7.63,11574,69.99,69.99,2014,1.05,2,2,10,10,8,Family,Party
283155,Calico,7.259,7.5,21832,31.99,39.99,2020,2.19,1,4,30,45,10,Abstract,Family
295486,My City,7.257,7.6,12489,26.47,24.49,2020,1.98,2,4,30,30,10,Family,Strategy
188834,Secret Hitler,7.257,7.5,32334,41.47,45,2016,1.74,5,10,45,45,13,Party,
126042,Nations,7.257,7.6,12520,60.99,,2013,3.54,1,5,40,200,14,Strategy,
195421,Near and Far,7.253,7.66,10924,84.99,,2017,2.89,2,4,90,120,13,Thematic,
260605,Camel Up (Second Edition),7.252,7.56,15977,34.39,31.99,2018,1.5,3,8,30,45,8,Family,Party
54998,Cyclades,7.252,7.49,22361,59.46,,2009,2.82,2,5,60,90,13,Strategy,
21050,Combat Commander: Europe,7.248,7.96,6034,69.47,,2006,3.26,2,2,60,180,12,Wargames,
221194,Dinosaur Island,7.245,7.54,16801,44.97,51.42,2017,3.04,1,4,90,120,8,Strategy,
223040,Fantasy Realms,7.244,7.51,17232,15.97,21.25,2017,1.81,2,6,20,20,14,Family,
224037,Codenames: Duet,7.242,7.42,25291,15.97,24.95,2017,1.35,2,2,15,30,11,Family,
146886,La Granja,7.242,7.6,11642,38.99,,2014,3.57,1,4,90,120,12,Strategy,
,Thunder Road: Vendetta,7.24,7.94,6003,,349.79,2023,1.95,2,4,45,75,10,Family,Thematic
232832,Century: Golem Edition,7.238,7.58,13476,31.99,38.98,2017,1.71,2,5,30,45,8,Family,Strategy
129437,Legendary: A Marvel Deck Building Game,7.235,7.52,23089,43.49,59.91,2012,2.43,1,5,30,60,14,Thematic,
158600,Hanamikoji,7.233,7.46,20254,15.99,,2013,1.68,2,2,15,15,10,Family,
156129,Deception: Murder in Hong Kong,7.228,7.43,24223,39.97,44.99,2014,1.58,4,12,20,20,14,Party,
,Faraway,7.226,7.56,13294,,24.99,2023,1.9,2,6,15,30,10,Family,
192291,Sushi Go Party!,7.225,7.38,38225,21,21.99,2016,1.31,2,8,20,20,8,Family,
274637,"Unmatched: Battle of Legends, Volume One",7.225,7.7,10303,29.97,,2019,1.95,2,4,20,40,9,Strategy,
318977,MicroMacro: Crime City,7.225,7.47,18266,25.99,35.57,2020,1.1,1,4,15,45,12,Family,
176189,Zombicide: Black Plague,7.224,7.6,16974,95.99,95.99,2015,2.48,1,6,60,180,14,Thematic,
11320,Samurai,7.223,7.48,16795,27.95,,1998,2.44,2,4,30,60,10,Strategy,
232405,Western Legends,7.223,7.61,12347,66.39,,2018,2.85,2,6,60,90,14,Thematic,
199478,Flamme Rouge,7.221,7.48,19156,49.99,69.99,2016,1.7,2,4,30,45,8,Family,
,Bomb Busters,7.22,8.04,5015,,,2024,1.98,2,5,30,30,10,Family,
176494,Isle of Skye: From Chieftain to King,7.22,7.39,26566,35.99,79.97,2015,2.25,2,5,30,50,8,Family,Strategy
224783,Vindication,7.219,7.78,7947,99,124.45,2018,3.09,2,5,45,150,14,Strategy,
19857,Glory to Rome,7.218,7.49,14684,17.45,,2005,2.93,2,5,60,60,12,Strategy,
169426,Roll Player,7.217,7.43,21794,41.96,61.91,2016,2.42,1,4,60,90,10,Strategy,
555,The Princes of Florence,7.216,7.5,15858,41.47,49.87,2000,3.24,1,5,75,100,12,Strategy,
300322,Hallertau,7.216,7.84,6555,74.99,99.99,2020,3.29,1,4,50,140,12,Strategy,
329839,So Clover!,7.21,7.59,10518,22.39,24.99,2021,1.13,3,6,30,30,10,Party,
286096,Tapestry,7.21,7.44,21959,88,97.19,2019,2.96,1,5,90,120,12,Strategy,
,Sea Salt & Paper,7.209,7.5,17243,,11.49,2022,1.48,2,4,30,45,8,Family,
228341,Pulsar 2849,7.208,7.65,9464,49.95,59.99,2017,3.33,2,4,60,90,14,Strategy,
198994,Hero Realms,7.207,7.5,19240,17.47,17.95,2016,1.85,2,4,20,20,12,Strategy,
109276,Kanban: Driver's Edition,7.206,7.78,7039,125,,2014,4.35,2,4,90,120,12,Strategy,
9963,Santorini,7.204,7.34,40842,50,,2016,1.72,2,4,20,20,8,Abstract,
,Distilled,7.204,7.78,7524,,67.47,2023,3.02,1,5,30,150,14,Strategy,
,Goa: A New Expedition,7.203,7.55,11663,,,2004,3.37,2,4,90,90,12,Strategy,
,Anno 1800: The Board Game,7.202,7.7,8359,,,2020,3.12,1,4,120,120,12,Strategy,
297562,Kemet: Blood and Sand,7.198,7.94,5645,71.99,,2021,3.2,2,5,90,180,13,Strategy,
421,1830: Railways & Robber Barons,7.198,7.87,5872,53.99,58.77,1986,4.17,2,7,180,360,14,Strategy,
156546,Monikers,7.197,7.77,7157,26.99,24.99,2015,1.09,4,16,30,60,17,Party,
,Tiletum,7.196,7.87,6154,,52.49,2022,3.4,1,4,60,100,14,Strategy,
2043,Shogun,7.195,7.51,14464,45.45,,2006,3.37,3,5,90,120,12,Strategy,
150145,Skull King,7.194,7.54,13188,16.99,19.99,2013,1.72,2,8,30,30,8,Family,
323612,Bitoku,7.194,7.79,7252,55.97,49.95,2021,3.76,1,4,120,120,12,Strategy,
31481,Galaxy Trucker,7.193,7.33,35243,31.61,,2007,2.33,2,4,60,60,10,Thematic,
,Mind MGMT: The Psychic Espionage â€œGame.â€,7.189,7.84,6423,,47.4,2021,2.91,1,5,60,60,13,Strategy,
128621,Viticulture,7.188,7.48,14964,64.28,52,2013,2.94,2,6,90,90,13,Strategy,
270633,Aeon's End: The New Age,7.186,8.5,3135,43.99,59.99,2019,2.93,1,4,60,60,14,Strategy,
,Endless Winter: Paleoamericans,7.186,7.66,9395,,349.99,2022,3.32,1,4,60,120,12,Strategy,
27708,1960: The Making of the President,7.185,7.62,9450,67.47,,2007,3.2,2,2,90,120,12,Strategy,
223321,Detective: A Modern Crime Board Game,7.185,7.62,11164,34.97,29.95,2018,2.74,1,5,120,180,16,Thematic,
230253,Star Realms: Frontiers,7.184,7.92,5846,17.47,23.94,2018,1.89,1,4,20,45,12,Strategy,
140620,Lewis & Clark: The Expedition,7.183,7.44,16207,37.99,44.75,2013,3.32,1,5,120,120,14,Strategy,
298047,Marvel United,7.181,7.56,12402,31.99,29.48,2020,1.83,1,4,40,40,14,Family,
,Foundations of Rome,7.18,8.04,4752,,,2022,1.99,1,5,60,90,13,Strategy,
127060,Bora Bora,7.18,7.56,10551,36.38,,2013,3.72,2,4,60,120,12,Strategy,
204583,Kingdomino,7.178,7.3,50893,22.99,26.81,2016,1.23,2,4,15,25,8,Family,
,Turing Machine,7.177,7.64,9225,,39.99,2022,2.5,1,4,20,20,14,Strategy,
760,Battle Line,7.177,7.41,18008,17.99,28.04,2000,1.89,2,2,30,30,12,Strategy,
,Apiary,7.177,7.73,7586,,75,2023,3,1,5,60,90,14,Strategy,
,Oath,7.177,7.74,8720,,89.41,2021,4.12,1,6,45,150,10,Strategy,Thematic
239188,Chronicles of Crime,7.173,7.55,24046,32,25,2018,2.06,1,4,60,90,12,Thematic,
246784,Cryptid,7.172,7.44,16113,33.47,32.77,2018,2.26,3,5,30,50,10,Family,Strategy
27833,Steam,7.171,7.54,10396,44,54.99,2009,3.45,3,6,90,90,10,Strategy,
2655,Hive,7.17,7.32,39210,34.47,43.5,2001,2.31,2,2,20,20,9,Abstract,
206718,Ethnos,7.17,7.46,14316,39.99,,2017,2.11,2,6,45,60,14,Strategy,
144344,Rococo,7.169,7.58,9383,36.99,,2013,3.09,2,5,60,120,12,Strategy,
,Civolution,7.167,8.19,3839,,95.64,2024,4.21,1,4,90,180,14,Strategy,
,Dice Throne: Season Two â€“ Battle Chest,7.163,8.04,5039,,279.99,2018,2.14,2,6,20,40,8,Family,
302723,Forgotten Waters,7.163,7.77,6730,47.97,59.99,2020,2.09,3,7,120,240,14,Thematic,
277085,Love Letter,7.161,7.51,13416,12.79,10.49,2019,1.11,2,6,20,20,10,Family,Party
146508,T.I.M.E Stories,7.161,7.36,28376,47.99,53.21,2015,2.59,2,4,90,90,12,Thematic,
,The Witcher: Old World,7.159,7.93,7803,,97.63,2023,2.88,1,5,90,150,14,Thematic,
139976,Cthulhu Wars,7.157,7.84,6626,179.99,239.51,2015,3.15,2,4,90,120,14,Strategy,Thematic
92828,Dixit: Odyssey,7.156,7.39,22243,29.99,,2011,1.16,3,12,30,30,8,Party,
108745,Seasons,7.156,7.34,25980,43.66,60,2012,2.78,2,4,60,60,14,Strategy,
318184,Imperium: Classics,7.153,7.69,7974,33.49,33.6,2021,3.61,1,4,60,120,14,Strategy,
46213,Telestrations,7.148,7.38,19767,28.77,31.99,2009,1.07,4,8,30,30,12,Party,
,The Fellowship of the Ring: Trick-Taking Game,7.147,7.98,4708,,26.99,2024,1.96,1,4,20,20,10,Family,
50,Lost Cities,7.147,7.25,49286,14.97,19.65,1999,1.47,2,2,30,30,10,Family,
257499,Arkham Horror (Third Edition),7.147,7.69,10399,29.99,75.98,2018,3.37,1,6,120,180,14,Thematic,
160477,Onitama,7.146,7.34,23961,21.97,33.51,2014,1.66,2,2,15,20,10,Abstract,
,Dorfromantik: The Board Game,7.145,7.62,9105,,44.45,2022,1.63,1,6,30,60,8,Family,
,Long Shot: The Dice Game,7.144,7.56,9511,,28.47,2022,1.94,1,8,25,25,14,Family,
155068,Arcadia Quest,7.144,7.59,10677,64.13,,2014,2.53,2,4,60,60,13,Thematic,
176734,The Manhattan Project: Energy Empire,7.139,7.73,6440,45.99,39.99,2016,3.03,1,5,60,120,13,Strategy,
19777,Indonesia,7.139,7.88,4877,95.51,,2005,3.98,2,5,180,240,14,Strategy,
262211,Cloudspire,7.138,8.17,4117,149.95,,2019,4.39,1,4,90,180,13,Strategy,
172,For Sale,7.137,7.26,33061,22.47,29.95,1997,1.25,3,6,30,30,10,Family,
66589,Navegador,7.137,7.53,9525,49.61,,2010,3.08,2,5,60,90,12,Strategy,
332800,Summoner Wars (Second Edition),7.136,8.07,4458,39.94,44.95,2021,2.57,2,2,40,60,9,Customizable,Strategy
24181,Imperial,7.135,7.59,8928,40.49,52.72,2006,3.56,2,6,120,180,13,Strategy,
111341,The Great Zimbabwe,7.132,7.84,5207,99.97,,2012,3.68,2,5,90,150,14,Strategy,
,Wayfarers of the South Tigris,7.129,7.79,5943,,52.03,2022,3.82,1,4,60,90,13,Strategy,
5,Acquire,7.128,7.35,21493,39.97,35,1964,2.49,2,6,90,90,12,Strategy,
,Cat in the Box: Deluxe Edition,7.127,7.47,11294,,29.95,2022,2.04,2,5,20,40,13,Family,
97207,Dungeon Petz,7.127,7.39,15373,49.95,59.99,2011,3.63,2,4,90,90,13,Strategy,
,The Lord of the Rings: The Card Game â€“ Revised Core Set,7.126,8.46,3275,,55.99,2022,3.56,1,4,30,90,14,Customizable,
319966,The King Is Dead: Second Edition,7.124,7.61,7988,33.99,35.25,2020,2.16,2,4,30,45,14,Strategy,
277085,Love Letter,7.123,7.23,70334,12.79,14.99,2012,1.18,2,4,20,20,10,Family,
38453,Space Alert,7.123,7.38,16383,49.95,99.95,2008,2.97,1,5,30,30,12,Thematic,
,Dune: War for Arrakis,7.12,8.49,3163,,106.93,2024,3.64,1,4,120,120,14,Thematic,Wargames
22545,Age of Empires III: The Age of Discovery,7.12,7.51,10418,,219.95,2007,3.12,2,5,90,120,10,Strategy,
315048,Survive: Escape from Atlantis!,7.119,7.31,27283,24.96,,1982,1.69,2,4,45,60,8,Family,
155873,Power Grid Deluxe: Europe/North America,7.116,7.94,4578,39.99,,2014,3.21,2,6,120,120,12,Strategy,
54,Tikal,7.115,7.32,21063,51.99,56.99,1999,2.78,2,4,90,90,10,Strategy,
154203,Imperial Settlers,7.113,7.3,24977,35.99,,2014,2.77,1,4,45,90,10,Strategy,
,The Guild of Merchant Explorers,7.112,7.65,6934,,34.99,2022,2.05,1,4,45,45,14,Family,Strategy
209685,Century: Spice Road,7.112,7.3,26917,31.99,36.95,2017,1.8,2,5,30,45,8,Family,
184921,Bunny Kingdom,7.112,7.42,14198,39.99,44.91,2017,2.3,2,4,40,60,12,Family,Strategy
47,Chinatown,7.11,7.44,12051,79.99,,1999,2.23,3,5,60,60,12,Family,Strategy
245655,The King's Dilemma,7.11,7.7,6745,84.11,,2019,2.25,3,5,45,60,14,Thematic,
143693,Glass Road,7.11,7.41,12421,47.97,111,2013,2.95,1,4,20,80,13,Strategy,
308119,Pax Renaissance: 2nd Edition,7.11,8.42,2948,,,2021,4.64,1,4,60,120,12,Strategy,
136888,Bruges,7.108,7.43,12077,38.99,,2013,2.75,2,4,60,60,13,Strategy,
,Unconscious Mind,7.108,7.94,4918,,68.95,2024,3.99,1,4,60,120,12,Strategy,
187617,Nemo's War (Second Edition),7.108,7.8,5647,49.99,75,2017,3.29,1,4,60,120,13,Thematic,
260180,Project L,7.107,7.46,11857,30.39,34.99,2020,1.56,1,4,20,40,8,Abstract,Family
163967,Tiny Epic Galaxies,7.107,7.33,21699,21.99,22.95,2015,2.15,1,5,30,45,14,Strategy,
227789,Heaven & Ale,7.107,7.53,8972,34.99,,2017,3.18,2,4,60,90,12,Strategy,
181279,Fury of Dracula (Third/Fourth Edition),7.107,7.41,15194,81.95,,2015,3.28,2,5,120,180,14,Thematic,
54138,Imperial 2030,7.106,7.64,7133,38.74,,2009,3.5,2,6,120,180,12,Strategy,
285192,Destinies,7.104,7.68,9509,44,32.49,2021,1.92,1,3,90,150,14,Thematic,
,Awkward Guests: The Walton Case,7.103,7.55,9130,,41.99,2016,2.32,1,8,45,75,12,Family,
234277,Nusfjord,7.103,7.64,6952,55.99,,2017,2.85,1,5,20,100,12,Strategy,
5178,Marrakesh,7.102,8.11,3689,,79.99,2022,3.41,2,4,120,120,14,Strategy,
93260,Summoner Wars: Master Set,7.101,7.47,11103,127.99,96,2011,2.52,2,4,30,60,9,Customizable,Strategy
,Flamecraft,7.099,7.4,18513,,60.01,2022,2.18,1,5,60,60,10,Family,Strategy
63888,Innovation,7.095,7.31,19506,15.47,,2010,2.77,2,5,20,60,12,Strategy,
202426,Sidereal Confluence,7.095,7.77,5754,55.97,65.86,2017,3.57,4,9,120,180,14,Strategy,
301880,Raiders of Scythia,7.094,7.71,6425,42.99,54.4,2020,2.76,1,4,60,80,12,Strategy,
48726,Alien Frontiers,7.094,7.35,15460,60,82.49,2010,2.57,2,4,90,90,13,Strategy,
,EXIT: The Game â€“ The Abandoned Cabin,7.094,7.41,11867,,14.99,2016,2.54,1,6,60,120,12,Thematic,
59294,Runewars,7.093,7.61,8510,109.99,,2010,3.78,2,4,180,240,14,Strategy,Thematic
,The Vale of Eternity,7.092,7.61,7549,,30.16,2023,2.14,2,4,30,45,14,Family,Strategy
40692,Small World,7.092,7.2,73665,82.81,59.99,2009,2.35,2,5,40,80,8,Family,Strategy
336382,Marvel United: X-Men,7.091,8.02,4307,39.99,33.64,2021,1.99,1,5,40,40,14,Family,
,Dead Reckoning,7.089,8.16,3601,,,2022,3.43,1,4,90,150,14,Strategy,
172081,Burgle Bros.,7.088,7.42,12203,48.75,,2015,2.31,1,4,45,90,12,Family,Thematic
,Castle Combo,7.087,7.63,7167,,20.69,2024,1.72,2,5,10,25,10,Family,
,Expeditions,7.087,7.65,7425,,85,2023,3.05,1,5,60,90,14,Strategy,
,Frostpunk: The Board Game,7.087,8.17,4058,,499.99,2022,4.39,1,4,120,150,16,Strategy,Thematic
,Neuroshima Hex,7.084,7.39,15493,,24.95,2006,2.61,2,4,30,30,8,Strategy,
172818,Above and Below,7.084,7.35,16768,40.97,50.36,2015,2.51,2,4,90,90,13,Thematic,
304420,Bonfire,7.084,7.62,7228,15.99,45.84,2020,3.62,1,4,70,100,12,Strategy,
25292,Merchants & Marauders,7.084,7.39,14585,51.64,,2010,3.25,2,4,180,180,13,Thematic,
318084,Furnace,7.082,7.39,12419,29.99,42.11,2020,2.32,2,4,30,60,12,Strategy,
,Mindbug: First Contact,7.08,7.61,7963,,25.78,2022,1.93,2,2,15,25,8,Family,Strategy
193037,Dead of Winter: The Long Night,7.08,7.51,10311,41.99,49.99,2016,3.35,2,5,60,120,14,Thematic,
,BÃ¤renpark,7.077,7.28,20284,,44.99,2017,1.66,2,4,30,45,8,Family,
140934,Arboretum,7.075,7.26,22737,18.29,21.03,2015,2.12,2,4,30,30,8,Family,
246192,Gizmos,7.075,7.36,14083,35.99,39.99,2018,2.05,2,4,40,50,14,Family,
,Mission: Red Planet (Second/Third Edition),7.075,7.39,12015,,,2015,2.21,2,6,45,90,14,Strategy,
13122,Antiquity,7.075,7.84,4625,81.05,,2004,4.32,2,4,120,180,14,Strategy,
77130,Sid Meier's Civilization: The Board Game,7.075,7.37,16189,59.95,140,2010,3.9,2,4,120,240,13,Strategy,
39856,Dixit,7.074,7.19,68603,31.99,45,2008,1.19,3,8,30,30,8,Party,
,"Air, Land, & Sea",7.071,7.46,9859,,,2019,1.71,2,2,20,20,14,Strategy,
,Keep the Heroes Out!,7.071,7.93,4922,,349.99,2022,2.47,1,4,40,40,10,Thematic,
128271,Ginkgopolis,7.071,7.49,8591,51.99,48.25,2012,2.91,1,5,45,45,13,Strategy,
59959,Letters from Whitechapel,7.071,7.34,16699,43.97,,2011,2.64,2,6,90,90,14,Strategy,Thematic
297030,Tekhenu: Obelisk of the Sun,7.07,7.67,6318,52.47,77.99,2020,4.07,1,4,60,120,14,Strategy,
274638,Unmatched: Robin Hood vs. Bigfoot,7.069,7.91,4797,29.41,,2019,1.91,2,2,20,20,9,Strategy,
45315,Dungeon Lords,7.069,7.35,14178,49.95,,2009,3.57,2,4,90,90,12,Strategy,
199042,Harry Potter: Hogwarts Battle,7.065,7.35,21001,44.97,34.96,2016,2.09,2,4,30,60,11,Family,Thematic
372,Schotten Totten,7.064,7.36,12966,11.99,17.99,1999,1.68,2,2,20,20,8,Family,
70919,Takenoko,7.064,7.2,46780,43.99,43.99,2011,1.97,2,4,45,45,8,Family,
40354,Maria,7.064,7.99,3903,57.65,135.42,2009,3.59,2,3,210,210,14,Wargames,
146439,BattleLore: Second Edition,7.063,7.68,6517,59.99,,2013,2.72,2,2,45,90,14,Wargames,
155987,Abyss,7.062,7.33,16040,34.97,44.75,2014,2.32,2,4,30,60,14,Strategy,
181304,Mysterium,7.059,7.2,47186,39.99,43.99,2015,1.89,2,7,42,42,10,Family,Thematic
8217,San Juan,7.058,7.23,24133,46.88,,2004,2.28,2,4,45,60,10,Strategy,
245934,Carpe Diem,7.057,7.5,8402,24.99,17.99,2018,2.52,2,4,45,75,10,Strategy,
37046,Ghost Stories,7.056,7.26,21670,38.47,,2008,2.9,1,4,60,60,12,Strategy,Thematic
41114,The Resistance,7.054,7.2,42007,18.47,24.99,2009,1.59,5,10,30,30,13,Party,
,Blood Bowl: Team Manager â€“ The Card Game,7.054,7.4,11673,,,2011,2.35,2,4,60,120,14,Thematic,
119890,Agricola: All Creatures Big and Small,7.053,7.33,14086,35.99,36.89,2012,2.35,2,2,30,30,13,Strategy,
246684,Smartphone Inc.,7.053,7.57,6960,44.99,53.82,2018,2.79,1,5,60,90,12,Strategy,
,Ready Set Bet,7.05,7.54,7521,,36.3,2022,1.31,2,9,45,60,10,Party,
163745,Star Wars: Armada,7.047,7.82,5626,82.45,125,2015,3.16,2,2,120,120,14,Thematic,Wargames
195539,The Godfather: Corleone's Empire,7.043,7.53,8211,219.37,91.66,2017,2.64,2,5,60,90,14,Strategy,
269210,Twice as Clever!,7.042,7.43,9738,18.97,20.47,2019,2.28,1,4,30,30,10,Family,
222509,Lords of Hellas,7.042,7.63,7564,53.97,117.95,2018,3.33,1,4,60,90,14,Strategy,
,Fall of Rome,7.041,7.61,6720,,,2018,2.47,1,5,45,60,8,Strategy,
24480,The Pillars of the Earth,7.041,7.26,18292,44.97,14.99,2006,2.81,2,4,90,120,12,Strategy,
315767,Cartographers Heroes,7.039,7.74,5331,16.49,27,2021,1.99,1,100,30,45,10,Family,Strategy
25554,Notre Dame,7.039,7.31,13618,35.99,39.99,2007,2.74,2,5,45,75,10,Strategy,
244711,Newton,7.038,7.51,7722,59.99,29.99,2018,3.38,1,4,90,90,14,Strategy,
234487,Altiplano,7.038,7.44,9486,55.17,102.52,2017,3.29,2,5,60,120,12,Strategy,
,Akropolis,7.037,7.46,9134,,29.99,2022,1.81,1,4,20,30,8,Family,
192458,51st State: Master Set,7.036,7.56,7412,89.42,,2016,2.89,1,4,60,90,14,Strategy,
234,Hannibal: Rome vs. Carthage,7.035,7.78,5042,,189,1996,3.45,2,2,150,150,12,Wargames,
,The Elder Scrolls: Betrayal of the Second Era,7.031,9.05,2194,,,2025,4.01,1,4,120,240,14,Thematic,
39683,At the Gates of Loyang,7.03,7.35,11510,104.99,,2009,3.11,1,4,60,120,10,Strategy,
,GÃ¹gÅng,7.029,7.43,9373,,,2018,3.08,1,5,60,90,12,Strategy,
,Galactic Cruise,7.029,8.44,2706,,149.99,2025,3.92,1,4,90,150,14,Strategy,
171,Chess,7.028,7.23,38937,12.79,17.19,1475,3.65,2,2,,,6,Abstract,
9217,Saint Petersburg,7.027,7.27,16362,,,2004,2.43,2,4,45,60,10,Strategy,
303057,Pan Am,7.024,7.53,7514,34.99,17.99,2020,2.41,2,4,60,60,12,Strategy,
177478,IKI,7.024,7.62,6255,54.99,48.66,2015,3.06,2,4,60,90,14,Strategy,
284742,Honey Buzz,7.024,7.52,7894,31.99,99.99,2020,2.72,1,4,45,90,10,Family,Strategy
101721,Mage Wars Arena,7.023,7.57,7961,42.99,49.99,2012,3.68,2,2,90,90,13,Customizable,
322708,Descent: Legends of the Dark,7.023,7.92,5443,119.99,124.99,2021,2.69,1,4,120,180,14,Thematic,
,Legacy of Yu,7.02,8.11,3340,,47.5,2023,2.9,1,1,60,60,12,Strategy,
34,Arkham Horror,7.02,7.24,40093,59.02,,2005,3.59,1,8,120,240,14,Thematic,
70323,King of Tokyo,7.017,7.12,73915,29.99,37.94,2011,1.49,2,6,30,30,8,Family,
,Let's Go! To Japan,7.016,7.64,5756,,43.27,2024,2.25,1,4,45,60,10,Family,
92415,Skull,7.015,7.18,26710,16.79,45.91,2011,1.11,3,6,15,45,10,Party,
258210,Blitzkrieg!: World War Two in 20 Minutes,7.014,7.56,6479,26.47,,2019,1.9,1,2,20,45,14,Strategy,Wargames
194594,Dice Forge,7.014,7.22,23545,59.99,48.99,2017,1.97,2,4,45,45,10,Family,
236191,London (Second Edition),7.012,7.49,7587,26.18,40.38,2017,2.73,2,4,60,90,14,Strategy,
343905,Boonlake,7.012,7.63,5737,45.99,35,2021,3.8,1,4,80,160,14,Strategy,
206480,Imperial Struggle,7.011,8.24,3120,43.99,55.22,2020,4.06,2,2,120,240,14,Strategy,Wargames
318182,Imperium: Legends,7.01,7.84,4521,24.99,31.99,2021,3.76,1,4,40,160,14,Strategy,
298069,Cubitos,7.009,7.39,10076,47.99,55.71,2021,2.17,2,4,30,60,10,Family,
,Feed the Kraken,7.008,7.8,5066,,45.99,2022,2.15,5,11,45,90,12,Party,Thematic
31594,In the Year of the Dragon,7.008,7.29,12430,35.99,19.99,2007,3.08,2,5,75,100,12,Strategy,
,Ticket to Ride: MÃ¤rklin,7.006,7.41,9315,,,2006,2.24,2,5,30,60,8,Family,Strategy
215311,Downforce,7.005,7.26,14722,37.81,,2017,1.73,2,6,20,40,10,Family,
33160,Endeavor,7.005,7.37,9650,31.95,,2009,2.91,3,5,90,90,12,Strategy,
198773,Codenames: Pictures,7.004,7.18,24247,24.99,24.95,2016,1.23,2,8,15,15,10,Party,
265736,Tiny Towns,7.003,7.2,21183,34.98,39.99,2019,2.06,1,6,45,60,14,Family,
290484,Unsettled,7.003,8.09,3452,99,399.99,2021,3.27,2,4,60,90,14,Thematic,
128671,Spartacus: A Game of Blood and Treachery,7.003,7.47,9324,40.94,39.95,2012,2.73,3,4,120,180,17,Thematic,
1,Die Macher,7.003,7.59,5930,55.97,,1986,4.31,3,5,240,240,14,Strategy,
256226,Azul: Stained Glass of Sintra,7.002,7.29,14488,35.99,27.99,2018,2.01,2,4,30,45,8,Abstract,Family
144592,Bruxelles 1893,6.998,7.6,5772,73.5,,2013,3.58,2,5,50,125,13,Strategy,
293141,King of Tokyo: Dark Edition,6.997,7.66,5825,,,2020,1.62,2,6,30,30,8,Family,
,Pagan: Fate of Roanoke,6.997,7.95,3877,,39.85,2022,3.03,2,2,30,60,12,Customizable,Strategy
166669,San Juan (Second Edition),6.996,7.44,7703,,,2014,2.08,2,4,45,60,10,Strategy,
138161,Firefly: The Game,6.996,7.38,12425,127.84,89.99,2013,2.96,1,4,120,240,13,Thematic,
34219,Biblios,6.995,7.2,18149,18.75,,2007,1.69,2,4,30,30,10,Family,Strategy
292375,The Great Wall,6.995,7.82,4830,95.99,116.74,2021,3.93,1,4,120,180,13,Strategy,
334590,For Northwood! A Solo Trick-Taking Game,6.994,7.83,4245,18.29,,2021,1.85,1,1,15,30,12,Family,Strategy
,"Unmatched: Battle of Legends, Volume Two",6.994,8.24,3063,,39.99,2021,2.09,2,4,20,40,9,Strategy,
71,Civilization,6.991,7.49,7630,43.23,111.97,1980,3.64,2,7,360,360,12,Strategy,
182134,Evolution: Climate,6.989,7.46,8383,47.99,59.99,2016,2.73,2,6,60,60,12,Strategy,
,World Wonders,6.987,7.63,5796,,42.98,2023,2.25,1,5,50,70,12,Family,Strategy
,Massive Darkness 2: Hellscape,6.986,8.02,3811,,109.99,2022,2.74,1,6,60,60,14,Thematic,
170771,Sword & Sorcery,6.986,7.87,5268,67.47,72.65,2017,4.12,1,5,60,90,12,Thematic,
186751,Mythic Battles: Pantheon,6.986,8.31,3396,164.65,,2017,3.06,2,4,60,90,14,Strategy,
151347,Millennium Blades,6.986,7.66,5491,80,100,2016,3.66,2,5,80,120,12,Strategy,Thematic
,Caper: Europe,6.985,7.66,5239,,34.99,2022,2.1,2,2,25,35,10,Family,
316412,The LOOP,6.985,7.71,5152,58.95,,2020,2.81,1,4,60,60,12,Strategy,Thematic
229220,Santa Maria,6.985,7.47,7344,48.22,,2017,3.03,1,4,45,90,12,Strategy,
23596,Wavelength,6.984,7.23,16331,35.09,,2019,1.11,2,12,30,45,14,Party,
286751,Zombicide: 2nd Edition,6.984,7.94,4695,107.99,,2021,2.38,1,6,60,60,14,Thematic,
17392,Here I Stand,6.984,7.88,3978,124.24,,2006,4.19,2,6,180,360,14,Wargames,
552,Bus,6.982,7.69,4700,92.94,,1999,3.04,3,5,120,120,14,Strategy,
,Woodcraft,6.98,7.61,5697,,,2022,3.82,1,4,60,120,12,Strategy,
251658,Sprawlopolis,6.978,7.28,11959,13.49,,2018,1.8,1,4,15,20,8,Family,Strategy
66188,Fresco,6.978,7.24,13436,28.84,,2010,2.64,2,4,60,60,10,Family,Strategy
,Libertalia: Winds of Galecrest,6.978,7.45,7644,,,2022,2.18,1,6,45,60,14,Family,Strategy
54625,Space Hulk (Third Edition),6.977,7.53,7201,121.59,,2009,2.78,2,2,60,60,12,Thematic,
100901,Flash Point: Fire Rescue,6.975,7.15,24965,16.97,,2011,2.2,2,6,45,45,10,Family,Thematic
62222,Commands & Colors: Napoleonics,6.973,8.05,3441,59.97,,2010,2.75,2,2,90,90,14,Wargames,
204305,Sherlock Holmes Consulting Detective: Jack the Ripper & West End Adventures,6.973,7.56,6337,47.99,,2016,2.22,1,8,60,120,10,Thematic,
156858,Black Orchestra,6.972,7.5,7045,60,,2016,2.42,1,5,90,90,14,Thematic,
154809,Nippon,6.972,7.62,5146,116.47,,2015,3.76,2,4,60,120,12,Strategy,
,Arydia: The Paths We Dare Tread,6.972,9.17,1950,,,2025,3.3,1,4,60,240,14,Thematic,
