14453,85076,"The Battle of Tours, 732 A.D."
14454,35481,The Suitcase Detectives
14455,304490,Friday the 13th: Horror at Camp Crystal Lake
14456,107181,Scene It? Harry Potter: The Complete Cinematic Journey
14457,284684,Evidence
14458,236577,Five Ravens
14459,37099,Bharg
14460,117555,CLACK!
14461,210937,Dia de los Muertos
14463,94916,Zed Deck
14464,1896,The American Dream Game
14465,64656,Wampum
14466,254025,Operators
14467,255608,The Cleaner
14468,187834,Come to Fishing Village!
14469,319593,Pizzeria
14470,251445,The Perfect Moment
14471,5881,Tet Offensive
14472,412,Yukon Company
14473,1468,Anybody's Guess
14474,284585,World of Draghan: Once Upon a Dragon
14475,29286,Stratego: America's Civil War Collector's Edition
14476,120444,Project Pandora: Grim Cargo
14477,73240,Aachen: First to Fall
14478,20111,The Golf Game: Par Excellence
14479,219988,In Tenebris Lux
14480,300521,Rush Out!
14481,1341,Crib Wars
14482,153388,Faulpelz
14483,252901,Rats to Riches
14484,16018,A Greek Tragedy: The Italian Invasion of Greece 1940-1941
14485,125436,Word Winder
14486,304666,Wild Life: The Card Game
14487,325834,Candy Crush DUEL
14488,28121,Fluxx en Español
14489,116735,Oil War: Iran Strikes
14490,29736,Little Italy
14491,355,Das letzte Paradies
14492,293605,Trekking the National Parks: Trivia
14493,155484,Cheesonomics
14494,269982,More Game of Quotes: Neue Verrückte Zitate
14495,70912,UNO MOD
14496,657,Münchhausen
14497,160608,Dungeon Bazar
14498,204496,Villannex (2nd Edition + expansions)
14499,220980,Solstice: Fall of Empire
14500,43802,1940: What If Germany Went East?
14501,19351,"Dark Millennium: The Warhammer 40,000 Collectible Card Game"
14502,5335,The Horse Soldiers: Forrest at Bay
14503,42470,Aljubarrota
14504,86849,Total Soccer
14505,84609,ROLLICK!  The Hysterical Game of Clues and Collaboration
14506,23030,DaVinci's Mancala
14507,1348,Web of Gold
14508,6939,The Battle of Guilford Courthouse
14509,170583,Capture: A Medieval Wargame
14510,133992,Sorcerers of the Magic Kingdom
14511,5492,Zar
14512,6891,24 Game
14513,112445,Disaster Looms!
14514,343898,Espresso Doppio
14515,14077,Nin-Gonost
14516,136029,Le Tricheur
14517,165889,Safe Breaker
14518,18870,Wykersham
14519,12963,Succession: Intrigue in the Royal Court
14520,219661,Crop Rotation
14521,22266,Zig-Zag
14522,38334,Logan Stones
14523,218590,Pit Crew
14524,15676,Terrace 6x6
14525,245025,Paradise Lost
14526,5194,Fire When Ready
14527,6022,13: The Colonies in Revolt
14528,54707,Fantom Staré Prahy
14529,187769,Rolling World
14530,58707,Truth Be Told
14531,158774,Psychological Warfare
14532,1346,Crazy Race
14533,20240,Écarté
14534,287088,Block Happy
14535,260931,Go Go Eskimo
14536,7368,North Wind Rain
14537,174943,Ninja Arena
14538,8103,.hack//ENEMY
14539,256397,more dude
14540,7931,Remember Gordon! The Battle of Omdurman
14541,114863,Ragami
14542,11466,Peppino the Clown
14543,80908,4 Monkeys
14544,256214,Trivial Pursuit: Friends
14545,12479,Battlegame Book 5: Fighting Ships
14546,9736,"Crusader: Battle for Tobruk, November 1941"
14547,4518,Sauerbaum
14548,137780,Thématik
14549,35207,Likewise!
14550,162295,Zik
14551,14468,Blood & Iron: Bismarck's Wars for Empire
14552,258751,Whiskey Business!
14553,161773,Little Cooperation
14554,275857,Cat Tower
14555,100278,Tripolo
14556,161429,Who Stole the Cookie?
14557,302316,A Sky of Stars
14558,274205,3D Labyrinth
14559,173389,Rush Hour Shift
14561,272234,Los Muertos No Hablan
14562,192268,Cool am Pool
14563,26353,Scum
14564,187673,Hérois & Monstros
14565,166215,Tricks & Deserts
14566,41835,Minotaurus
14567,203884,CINECITTA 1937 (チネチッタ1937)
14568,3620,TrainSport: Austria
14569,112462,Schlock Mercenary: Capital Offensive
14570,156406,The Chronicles of Dragon Wing
14571,80869,MUNERA: Familia Gladiatoria
14572,32333,Die Wiege der Renaissance
14573,40006,Herkules Ameise
14574,217095,Magyar népmesék: A társasjáték
14575,6982,Mission Command Air
14576,300146,UNDO: 600 Seconds
14577,188753,ElemenZ
14578,22407,1066: End of the Dark Ages
14579,611,Ironman Football
14580,126471,Nowhere to Go
14581,24280,Mimic
14582,142158,Plucky Pilots
14583,3716,Tractics
14584,215110,Kingdom of Aer: Kingmaker
14585,8336,Top Speed
14586,191081,Schnapp den Sack
14587,283161,Chocobo Party Up!
14588,275777,Erune
14589,147136,Elemental Blast
14590,121195,Grandpa  Beck's Golf
14591,15430,Marignan 1515
14592,30945,La Bataille d'Orël Octobre 1919
14593,223597,Dance of the Fireflies
14594,32047,The Circle
14595,231196,Laurel Crown
14596,1580,Legends of Robin Hood
14597,260709,Yozu
14598,69347,Barca
14599,7506,Operation Konrad
14600,66611,Metropoli
14601,17787,Phoenix Command
14602,226085,Sailor Moon Crystal: Dice Challenge
14603,248722,Daring Contest
14604,8981,Anagram: The Ingenious Game of Juggling Words
14605,30370,E.T.I.: Estimated Time to Invasion
14606,209322,Sabbat Magica
14607,129031,Relic Knights: Darkspace Calamity
14608,282525,Catlantis
14609,84778,Tricky Safari
14610,4620,The Prestel New York Architecture Game
14611,192059,Fano330-R-Morris
14612,59650,Hatalom Kártyái Kártyajáték
14613,277481,Little Battle
14614,175313,AARRR!
14615,74203,Dungeon Venture
14616,15731,The Game of Life: Card Game
14617,205345,Anno Domini: Essen & Trinken
14618,178595,Trickster: Fantasy
14619,299191,Migration: Mars
14620,175739,Pictopia: Disney Edition
14621,12795,Big League Hockey Manager
